priority,tier,session,signal,q,body,source,topics,title,url,path
1245,5,v2-overnight,6,1.00,7999,alittlebithuman.com,Color & Palette|AI & Design,The Deliciously Retro Return of the 80s Aesthetic,https://alittlebithuman.com/the-deliciously-retro-return-of-the-80s-aesthetic/,
1246,5,v2-overnight,6,1.00,7999,99designs.com,Architecture & Brutalism|Web & UI,Brutalism in design: its history and evolution in modern websites - 99designs,https://99designs.com/blog/design-history-movements/brutalism/,
1247,5,v2-overnight,6,1.00,7999,www.theartstory.org,Layout & Grid|Web & UI,De Stijl Movement Overview | TheArtStory,https://www.theartstory.org/movement/de-stijl/,
1248,5,v2-overnight,6,1.00,7999,www.scientificamerican.com,Color & Palette|AI & Design,"Color Is in the Eye, and Brain, of the Beholder | Scientific American",https://www.scientificamerican.com/article/color-is-in-the-eye-and-brain-of-the-beholder/,
1249,5,v2-overnight,6,0.87,7999,static.hugedomains.com,Web & UI|Color & Palette,https://static.hugedomains.com/css/hdv3-css/hd-style.css?aa=2022-10-33,https://static.hugedomains.com/css/hdv3-css/hd-style.css?aa=2022-10-33,
1250,5,v2-overnight,6,1.00,7999,www.superside.com,Web & UI|Color & Palette,What Is DesignOps? The Future Of Design Operations | Superside,https://www.superside.com/blog/how-brands-structure-designops-teams,
1251,5,v2-overnight,6,1.00,7999,scratchingthesurface.fm,Branding & Identity|Process & Studio,Remembering Kenneth Grange: The Pentagram Years | Scratching the Surface,https://scratchingthesurface.fm/stories/remembering-kenneth-grange,
1252,5,v2-overnight,6,0.98,7999,www.anandtech.com,Layout & Grid|AI & Design,"AnandTech Forums: Technology, Hardware, Software, and Deals",http://www.anandtech.com/show/8207/google-reveals-details-about-android-l-at-google-io,
1253,5,v2-overnight,6,1.00,7996,link.springer.com,Branding & Identity|Editorial & Print,Communication Design and Branding: A Multidisciplinary Approach | Springer Nature Link,https://link.springer.com/10.1007/978-3-031-35385-7,
1254,5,v2-overnight,6,1.00,7996,doi.org,Branding & Identity|Editorial & Print,Communication Design and Branding: A Multidisciplinary Approach | Springer Nature Link,https://doi.org/10.1007%2F978-3-031-35385-7,
1255,5,v2-overnight,6,1.00,7984,www.androidpolice.com,Photography|Web & UI,Exclusive: Quantum Paper And Google's Upcoming Effort To Make Consistent UI Simple,http://www.androidpolice.com/2014/06/11/exclusive-quantum-paper-and-googles-upcoming-effort-to-make-consistent-ui-simple/,
1256,5,v2-overnight,6,0.98,7932,www.softdrivefoundry.com,Typography & Type|Color & Palette,Softdrive Foundry | Protest Grotesk,https://www.softdrivefoundry.com/typefaces/protest-grotesk,
1257,5,v2-overnight,6,0.91,7902,mymodernmet.com,Photography|Color & Palette,What Is Memphis Design and How Is It Making a Comeback?,https://mymodernmet.com/what-is-memphis-design/,
1258,5,v2-overnight,6,1.00,7867,www.rit.edu,Web & UI|Branding & Identity,About | Vignelli Center | RIT,https://www.rit.edu/vignellicenter/about,
1259,5,v2-overnight,6,0.93,7579,www.ilpost.it,Branding & Identity|AI & Design,"La morte di Massimo Vignelli, grande designer",http://www.ilpost.it/2014/05/28/massimo-vignelli/,
1260,5,v2-overnight,6,0.87,7537,www.architectural-review.com,Editorial & Print|Architecture & Brutalism,The Architectural Review | Online and print magazine about international design,https://www.architectural-review.com/,
1261,5,v2-overnight,6,1.00,7313,typeanatomy.com,Typography & Type|AI & Design,The Anatomy of Type by Stephen Coles - An online companion to the book,https://typeanatomy.com,
1262,5,v1-PROMPT-EXPLORE,6,0.91,7159,dexigner.com,Typography & Type|Color & Palette,SHH Create New Store Concept for Evita Peroni,https://www.dexigner.com/news/9528,
1263,5,v1-PROMPT-EXPLORE,6,0.89,7083,pentagram.com,Color & Palette|Branding & Identity,Work,https://www.pentagram.com/work?page=2,
1264,5,v2-overnight,6,1.00,7031,thespaces.com,Architecture & Brutalism|Photography,An ode to Buenos Aires Brutalism,https://thespaces.com/buenos-aires-brutalism/,
1265,5,v2-overnight,6,1.00,6640,en.wikiquote.org,Minimalism|Movement & History,Minimalism - Wikiquote,https://en.wikiquote.org/wiki/Minimalism,
1266,5,v2-overnight,6,1.00,6640,en.wikiquote.org,Minimalism|Movement & History,Minimalism - Wikiquote,https://en.wikiquote.org/wiki/Special:Search/Minimalism,
1267,5,v1-PROMPT-EXPLORE,6,0.88,6598,pentagram.com,Color & Palette|Branding & Identity,Work,https://www.pentagram.com/work,
1268,5,v2-overnight,6,1.00,6494,www.designboom.com,Editorial & Print|Branding & Identity,public theater lobby graphics by pentagram,https://www.designboom.com/design/public-theater-lobby-graphics-by-pentagram/,
1269,5,v2-overnight,6,0.86,6414,www.designboom.com,Editorial & Print|Architecture & Brutalism,architecture archives | designboom | architecture &amp; design magazine,https://www.designboom.com/architecture/,
1270,5,v1-PROMPT-EXPLORE,6,0.91,6401,vads.ac.uk,Color & Palette|Web & UI,Designing Britain - Modernism,https://www.vads.ac.uk/customizations/collection/DCADB/pages/html/crd_modernism.html,
1271,5,v2-overnight,6,1.00,6396,www.vads.ac.uk,Movement & History|Color & Palette,Designing Britain - Modernism,https://www.vads.ac.uk/customizations/collection/DCADB/pages/html/crd_modernism.html,
1272,5,v2-overnight,6,1.00,6220,fontwerk.com,Typography & Type|AI & Design,Nikolai - Fontwerk,https://fontwerk.com/en/fonts/nikolai,
1273,5,v2-overnight,6,0.93,6200,www.spectator.co.uk,Minimalism|Editorial & Print,The birth of minimalism | The Spectator,https://www.spectator.co.uk/article/the-birth-of-minimalism/,
1274,5,v2-overnight,6,0.97,6158,emkaan.com,Architecture & Brutalism|Minimalism,The Art Of Minimalism: Designing Aesthetic Spaces With Less,https://emkaan.com/the-art-of-minimalism-designing-aesthetic-spaces-with-less/,
1275,5,v2-overnight,6,0.85,6070,abcdinamo.com,Typography & Type|AI & Design,Diatype — Dinamo Typefaces,https://abcdinamo.com/typefaces/diatype,
1276,5,v2-overnight,6,0.89,6028,futureplc.com,Web & UI|Branding & Identity,Global Leader in Specialist Media - Future,https://futureplc.com/,
1277,5,v2-overnight,6,0.85,5749,babelfont.com,Typography & Type|Color & Palette,Renai Serif - Babelfont,https://babelfont.com/shop/fonts/renai-serif/,
1278,5,v2-overnight,6,1.00,5565,www.emigre.com,Typography & Type|AI & Design,Emigre: Magazine #51,http://www.emigre.com/EMag.php?issue=51,
1279,5,v2-overnight,6,0.86,5513,www.commarts.com,Editorial & Print|Photography,Environmental Graphic Design | Communication Arts,https://www.commarts.com/features/environmental-graphic-design,
1280,5,v2-overnight,6,0.85,5427,books.design,Typography & Type|Architecture & Brutalism,Books designed by Massimo Vignelli,https://books.design/us/massimo-vignelli/,
1281,5,v1-PROMPT-EXPLORE,6,0.88,5394,idea-mag.com,Typography & Type|Color & Palette,untitled,https://www.idea-mag.com/en,
1282,5,v2-overnight,6,0.85,5353,fontsinuse.com,Typography & Type|Branding & Identity,Fonts In Use - Fonts In Use,https://fontsinuse.com/,
1283,5,v2-overnight,6,0.95,5342,fontsinuse.com,Typography & Type|Branding & Identity,Fonts In Use - Fonts In Use,https://fontsinuse.com,
1284,5,v2-overnight,6,1.00,5287,printingcode.runemadsen.com,Layout & Grid|Web & UI,Grid Systems,http://printingcode.runemadsen.com/lecture-grid/,
1285,5,v1-PROMPT-EXPLORE,6,0.91,5052,famous-architects.org,Color & Palette|Architecture & Brutalism,Alvar Aalto - Famous Architects,https://www.famous-architects.org/alvar-aalto,
1286,5,v1-PROMPT-EXPLORE,5,0.74,195183,fritzhansen.com,Color & Palette|Process & Studio,untitled,http://www.fritzhansen.com/en/designers/arne-jacobsen,
1287,5,v1-PROMPT-EXPLORE,5,0.48,21457,rosettatype.com,Typography & Type|Color & Palette,Rosetta,https://rosettatype.com,
1288,5,v2-overnight,5,0.91,8000,news.ycombinator.com,Color & Palette|AI & Design,UAE is well on its way to being the Switzerland of the Middle East and Indian Oc... | Hack,https://news.ycombinator.com/item?id=40000000,
1289,5,v2-overnight,5,0.85,8000,www.sitebuilderreport.com,Web & UI|Editorial & Print,The Best Website Builder: Reviews & Rankings (2026),https://www.sitebuilderreport.com/,
1290,5,v2-overnight,5,0.94,8000,netdna.bootstrapcdn.com,Typography & Type|Web & UI,https://netdna.bootstrapcdn.com/font-awesome/4.0.3/css/font-awesome.css,https://netdna.bootstrapcdn.com/font-awesome/4.0.3/css/font-awesome.css,
1291,5,v2-overnight,5,0.96,8000,www.daltonmaag.com,Typography & Type|Architecture & Brutalism,Dalton Maag | Font Library: Aktiv Grotesk,https://www.daltonmaag.com/library/aktiv-grotesk,
1292,5,v2-overnight,5,1.00,8000,formulatype.com,Editorial & Print|Typography & Type,Formula Type,https://formulatype.com/ft-supplement,
1293,5,v2-overnight,5,1.00,8000,wisetype.nl,Typography & Type|AI & Design,WiseType® | Garamono,https://wisetype.nl/typefaces/garamono,
1294,5,v2-overnight,5,0.81,8000,parachutefonts.com,Typography & Type|Branding & Identity,PF Expo · Parachute Type Foundry,https://parachutefonts.com/typeface/Expo,
1295,5,v2-overnight,5,0.85,8000,intervaltype.com,Typography & Type|Editorial & Print,Oceanic Text &#8211; Interval Type,https://intervaltype.com/product/oceanic-text/,
1296,5,v2-overnight,5,0.88,8000,www.grillitype.com,Typography & Type|Color & Palette,GT Planar – Typeface Specimen and License Purchase,https://www.grillitype.com/typeface/gt-planar,
1297,5,v2-overnight,5,0.86,8000,player.vimeo.com,Typography & Type|Music & Album,https://player.vimeo.com/api/player.js,https://player.vimeo.com/api/player.js,
1298,5,v2-overnight,5,0.97,8000,courses.joshwcomeau.com,Web & UI|AI & Design,Terms of Use • Josh W Comeau&#x27;s Course Platform,https://courses.joshwcomeau.com/terms,
1299,5,v2-overnight,5,0.85,8000,wearexena.com,Color & Palette|Architecture & Brutalism,Unlocking Inclusivity - Xena,https://wearexena.com/unlocking-inclusivity/,
1300,5,v2-overnight,5,0.87,8000,www.vam.ac.uk,Editorial & Print|Movement & History,William Morris: literature and book design &middot; V&amp;A,https://www.vam.ac.uk/articles/william-morris-text,
1301,5,v2-overnight,5,0.86,8000,www.vam.ac.uk,Movement & History|Color & Palette,William Morris textiles &middot; V&amp;A,https://www.vam.ac.uk/articles/willam-morris-textiles,
1302,5,v2-overnight,5,0.99,8000,foundation.wikimedia.org,Color & Palette|Editorial & Print,Wikimedia Foundation Terms of Use - Wikimedia Foundation Governance Wiki,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Terms_of_Use,
1303,5,v2-overnight,5,0.95,8000,foundation.wikimedia.org,Typography & Type|AI & Design,Wikimedia Foundation Universal Code of Conduct - Wikimedia Foundation Governance Wiki,https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Universal_Code_of_Conduct,
1304,5,v2-overnight,5,1.00,8000,en.wikisource.org,Movement & History|Architecture & Brutalism,"Arts and Crafts Essays/Of the Revival of Design and Handicraft - Wikisource, the free onli",https://en.wikisource.org/wiki/Arts_and_Crafts_Essays/Of_the_Revival_of_Design_and_Handicraft,
1305,5,v2-overnight,5,0.94,8000,www.beauxarts.com,Web & UI|Color & Palette,Qu'est-ce que l'Art nouveau ?,https://www.beauxarts.com/grand-format/lart-nouveau-en-3-minutes/,
1306,5,v2-overnight,5,1.00,8000,www.vam.ac.uk,AI & Design,Fashion &ndash; Explore the Collections &middot; V&amp;A,https://www.vam.ac.uk/content/articles/v/victorian-dress-at-v-and-a/,
1307,5,v2-overnight,5,1.00,8000,www.theartstory.org,Web & UI|AI & Design,The Arts & Crafts Movement Overview | TheArtStory,https://www.theartstory.org/movement/arts-and-crafts/,
1308,5,v2-overnight,5,0.91,8000,www.architecturaldigest.com,Architecture & Brutalism|Photography,Art Deco Architecture: Everything You Need to Know as the Style Turns 100 | Architectural ,https://www.architecturaldigest.com/gallery/worlds-most-beautiful-art-deco-buildings,
1309,5,v2-overnight,5,0.96,8000,artdecola.org,Branding & Identity|AI & Design,What is Art Deco? &mdash; Art Deco Society of Los Angeles,https://artdecola.org/what-is-art-deco,
1310,5,v2-overnight,5,0.95,8000,en.wikivoyage.org,Architecture & Brutalism|Layout & Grid,Art Deco architecture – Travel guide at Wikivoyage,https://en.wikivoyage.org/wiki/Art_Deco_architecture,
1311,5,v2-overnight,5,0.91,8000,www.vanityfair.com,AI & Design|Architecture & Brutalism,Inside the Country Estate of Britain’s Doyen of Design | Vanity Fair,https://www.vanityfair.com/style/2019/05/sir-terence-conran-retail-design-and-decor,
1312,5,v2-overnight,5,1.00,8000,commons.wikimedia.org,Architecture & Brutalism|AI & Design,Category:Brutalist architecture - Wikimedia Commons,https://commons.wikimedia.org/wiki/Category:Brutalist_architecture,
1313,5,v2-overnight,5,0.88,8000,findarticles.com,Branding & Identity|AI & Design,News Articles - FindArticles,http://findarticles.com/p/articles/mi_m0422/is_2_85/ai_104208984/pg_3,
1314,5,v2-overnight,5,0.85,8000,www.politika.rs,Minimalism,Arhitekte traže zaštitu Zapadne kapije Beograda,https://www.politika.rs/sr/clanak/429066/Beograd/Arhitekte-traze-zastitu,
1315,5,v2-overnight,5,1.00,8000,www.cam.ac.uk,Architecture & Brutalism|AI & Design,Cambridge in Concrete: the boom years of Brutalism | University of Cambridge,https://www.cam.ac.uk/research/news/cambridge-in-concrete-the-boom-years-of-brutalism,
1316,5,v2-overnight,5,1.00,8000,www.storyofleicester.info,Architecture & Brutalism|Color & Palette,University of Leicester Engineering Building - Story of Leicester,https://www.storyofleicester.info/leisure-entertainment/university-of-leicester-engineering-building/,
1317,5,v2-overnight,5,1.00,8000,the-bac.edu,Architecture & Brutalism|Color & Palette,Our Story | The BAC,https://the-bac.edu/our-story,
1318,5,v2-overnight,5,1.00,8000,www.gq.com,Architecture & Brutalism|AI & Design,The 9 Brutalist Wonders of the Architecture World | GQ,https://www.gq.com/story/9-brutalist-wonders-of-the-architecture-world,
1319,5,v2-overnight,5,1.00,8000,www.architecturaldigest.com,Architecture & Brutalism|Photography,Brutalist Architecture: The 24 Most Beautiful Buildings in the World | Architectural Diges,https://www.architecturaldigest.com/gallery/most-beautiful-brutalist-buildings-world,
1320,5,v2-overnight,5,1.00,8000,www.archdaily.com,Architecture & Brutalism|AI & Design,AD Classics: Geisel Library / William L. Pereira &amp; Associates | ArchDaily,https://www.archdaily.com/566563/ad-classics-geisel-library-william-l-pereira-and-associates,
1321,5,v2-overnight,5,1.00,8000,www.indianapolismonthly.com,Editorial & Print|Color & Palette,The Pillar: Evans Woollen - Indianapolis Monthly,https://www.indianapolismonthly.com/features/the-pillar-evans-woollen/,
1322,5,v2-overnight,5,1.00,8000,edition.cnn.com,Architecture & Brutalism|AI & Design,"Brutalism, bureaucracy and beauty: Why Turkey’s capital city isn’t ‘gray’ | CNN",https://edition.cnn.com/travel/ankara-turkey/index.html,
1323,5,v2-overnight,5,1.00,8000,www.theheritageportal.co.za,Typography & Type|AI & Design,First comprehensive review of the architecture of early apartheid in Pretoria | The Herita,https://www.theheritageportal.co.za/review/first-comprehensive-review-architecture-early-apartheid-pretoria,
1324,5,v2-overnight,5,1.00,8000,www.sahistory.org.za,Typography & Type|AI & Design,Johannesburg the Segregated city | South African History Online,https://www.sahistory.org.za/article/johannesburg-segregated-city,
1325,5,v2-overnight,5,1.00,8000,www.kathmanduandbeyond.com,Architecture & Brutalism|AI & Design,Brutalist and Modernist architecture in Southeast Asia,https://www.kathmanduandbeyond.com/brutalist-modernist-architecture-southeast-asia/,
1326,5,v2-overnight,5,1.00,8000,www.pritzkerprize.com,Architecture & Brutalism|AI & Design,Yvonne Farrell and Shelley McNamara | The Pritzker Architecture Prize,https://www.pritzkerprize.com/laureates/2020,
1327,5,v2-overnight,5,0.93,8000,commons.wikimedia.org,Web & UI,Category:Web 2.0 - Wikimedia Commons,https://commons.wikimedia.org/wiki/Category:Web_2.0,
1328,5,v2-overnight,5,1.00,8000,news.bbc.co.uk,Editorial & Print|AI & Design,BBC NEWS | Technology | Berners-Lee on the read/write web,http://news.bbc.co.uk/2/hi/technology/4132752.stm,
1329,5,v2-overnight,5,1.00,8000,www.britannica.com,Color & Palette|AI & Design,"Wikipedia | Definition, Encyclopedia, History, & Facts | Britannica",https://www.britannica.com/topic/Wikipedia,
1330,5,v2-overnight,5,0.89,8000,www.classroom20.com,AI & Design|Editorial & Print,Classroom 2.0,http://www.classroom20.com/,
1331,5,v2-overnight,5,1.00,8000,caareviews.org,Minimalism|Editorial & Print,Minimalism: Art and Polemics in the Sixties,http://caareviews.org/reviews/496,
1332,5,v2-overnight,5,1.00,8000,www.artandmarket.net,Minimalism|Color & Palette,Review of &#39;Minimalism: Space. Light. Object.&#39; in Singapore &mdash; Art &amp; Marke,https://www.artandmarket.net/exhibition/2018/11/19/a-review-of-minimalism-space-light-object-in-singapore,
1333,5,v2-overnight,5,0.99,8000,www.sfgate.com,Editorial & Print|Branding & Identity,Serendipitous stay led writer to Raymond Carver,https://www.sfgate.com/entertainment/article/Serendipitous-stay-led-writer-to-Raymond-Carver-3278150.php,
1334,5,v2-overnight,5,1.00,8000,www.grin.com,Editorial & Print|AI & Design,Simulacra and Nothingness in Bret Easton Ellis&#39; &quot;Less ... | Grin,https://www.grin.com/document/516751,
1335,5,v2-overnight,5,0.91,8000,www.avclub.com,Music & Album|Color & Palette,You can’t get more Oasis than the gloriously overproduced hubris of Be Here Now,https://www.avclub.com/oasis-be-here-now-25th-anniversary-1848508976,
1336,5,v2-overnight,5,1.00,8000,idioideo.pleintekst.nl,Editorial & Print|AI & Design,2013. Anti-Media - Ephemera on Speculative Arts,http://idioideo.pleintekst.nl/Book2013Anti-Media.html,
1337,5,v2-overnight,5,1.00,8000,pitchfork.com,Music & Album|Minimalism,Maximal Nation | Pitchfork,https://pitchfork.com/features/article/8721-maximal-nation/,
1338,5,v2-overnight,5,1.00,8000,www.inputmag.com,Color & Palette,"Apple, Big Sur, and the rise of Neumorphism",https://www.inputmag.com/design/apple-macos-big-sur-the-rise-of-neumorphism,
1339,5,v2-overnight,5,1.00,8000,hype4.academy,Web & UI|Branding & Identity,Neumorphism in user interfaces | SquarePlanet,https://hype4.academy/articles/design/neumorphism-in-user-interfaces,
1340,5,v2-overnight,5,1.00,8000,designmodo.com,AI & Design|Web & UI,Principles of Flat Design,http://designmodo.com/flat-design-principles/,
1341,5,v2-overnight,5,1.00,8000,uxmag.com,Editorial & Print|Web & UI,A Look at Flat Design and Why It&#039;s Significant - UX Magazine,http://uxmag.com/articles/a-look-at-flat-design-and-why-its-significant,
1342,5,v2-overnight,5,0.97,8000,www.theverge.com,AI & Design|Editorial & Print,"Apple announces iOS 7, ‘biggest change’ since the introduction of the iPhone, coming this ",https://www.theverge.com/2013/6/10/4407630/apple-announces-ios-7,
1343,5,v2-overnight,5,0.97,8000,en.wiktionary.org,AI & Design,"sensation - Wiktionary, the free dictionary",https://en.wiktionary.org/wiki/sensation,
1344,5,v2-overnight,5,0.96,8000,www.daysyn.com,Typography & Type|Color & Palette,History,http://www.daysyn.com/history.html,
1345,5,v2-overnight,5,1.00,8000,www.huevaluechroma.com,Color & Palette|AI & Design,"The Dimensions of Colour, additive mixing, additive-averaging",http://www.huevaluechroma.com/044.php,
